Datetime,Adj Close,Close,High,Low,Open,Volume
2025-02-13 20:30:00+00:00,609.6900024414062,609.6900024414062,609.9400024414062,609.0900268554688,609.5700073242188,8181588
2025-02-14 14:30:00+00:00,610.239990234375,610.239990234375,610.969970703125,609.760009765625,609.9400024414062,5214577
2025-02-14 15:30:00+00:00,609.989990234375,609.989990234375,610.8499755859375,609.4000244140625,610.239990234375,3910433
2025-02-14 16:30:00+00:00,609.3201293945312,609.3201293945312,610.2949829101562,609.27001953125,610.010009765625,2764489
2025-02-14 17:30:00+00:00,609.9298706054688,609.9298706054688,610.0900268554688,609.0700073242188,609.3499755859375,1443250
2025-02-14 18:30:00+00:00,610.1300048828125,610.1300048828125,610.7506713867188,609.8800048828125,609.9299926757812,2059667
2025-02-14 19:30:00+00:00,609.6699829101562,609.6699829101562,610.3024291992188,609.5900268554688,610.1500244140625,2430485
2025-02-14 20:30:00+00:00,609.7000122070312,609.7000122070312,610.2899780273438,609.5449829101562,609.6599731445312,5528441
2025-02-18 14:30:00+00:00,609.6300048828125,609.6300048828125,611.0,609.3300170898438,610.8800048828125,5264887
2025-02-18 15:30:00+00:00,610.4099731445312,610.4099731445312,610.739990234375,609.4000244140625,609.6400146484375,2687081
2025-02-18 16:30:00+00:00,610.0349731445312,610.0349731445312,610.85498046875,609.780029296875,610.2899169921875,1777532
2025-02-18 17:30:00+00:00,609.8900146484375,609.8900146484375,610.65869140625,609.52001953125,610.0402221679688,2178303
2025-02-18 18:30:00+00:00,609.218994140625,609.218994140625,609.9299926757812,608.3800048828125,609.8800048828125,3558413
2025-02-18 19:30:00+00:00,609.780029296875,609.780029296875,610.0399780273438,609.1099853515625,609.219970703125,3079536
2025-02-18 20:30:00+00:00,611.3499755859375,611.3499755859375,611.3800048828125,609.6300048828125,609.77001953125,5116020
2025-02-19 14:30:00+00:00,610.0599975585938,610.0599975585938,610.27001953125,609.5599975585938,610.0800170898438,5311794
2025-02-19 15:30:00+00:00,611.1799926757812,611.1799926757812,611.260009765625,609.8200073242188,610.0599975585938,4571568
2025-02-19 16:30:00+00:00,611.0499877929688,611.0499877929688,611.9600219726562,610.97998046875,611.1699829101562,2328817
2025-02-19 17:30:00+00:00,611.6599731445312,611.6599731445312,611.8200073242188,610.6500244140625,611.0599975585938,2127131
2025-02-19 18:30:00+00:00,612.8201293945312,612.8201293945312,613.0800170898438,611.4000244140625,611.6699829101562,3339899
2025-02-19 19:30:00+00:00,612.0999145507812,612.0999145507812,613.22998046875,611.7999877929688,612.8200073242188,3320047
2025-02-19 20:30:00+00:00,612.9000244140625,612.9000244140625,613.0599975585938,612.0800170898438,612.1099853515625,5357638
2025-02-20 14:30:00+00:00,609.1099853515625,609.1099853515625,611.6840209960938,607.02001953125,611.5399780273438,8415478
2025-02-20 15:30:00+00:00,608.260009765625,608.260009765625,609.52001953125,607.0800170898438,609.0999755859375,3929095
2025-02-20 16:30:00+00:00,608.7899780273438,608.7899780273438,608.9398803710938,607.0999755859375,608.2550048828125,3687346
2025-02-20 17:30:00+00:00,607.9600219726562,607.9600219726562,609.0999145507812,607.6400146484375,608.8302001953125,3137587
2025-02-20 18:30:00+00:00,609.1699829101562,609.1699829101562,609.489990234375,607.8200073242188,607.9400024414062,3605349
2025-02-20 19:30:00+00:00,609.8400268554688,609.8400268554688,610.0999755859375,608.719970703125,609.1599731445312,4057034
2025-02-20 20:30:00+00:00,610.3900146484375,610.3900146484375,610.7000122070312,609.4625244140625,609.8400268554688,5353026
2025-02-21 14:30:00+00:00,606.760009765625,606.760009765625,610.2999877929688,606.52001953125,610.1599731445312,9803609
2025-02-21 15:30:00+00:00,606.9400024414062,606.9400024414062,607.47998046875,605.7659912109375,606.75,8591958
2025-02-21 16:30:00+00:00,605.7199096679688,605.7199096679688,607.5,605.1599731445312,606.9500122070312,5485973
2025-02-21 17:30:00+00:00,602.1599731445312,602.1599731445312,605.7899780273438,602.10009765625,605.7550048828125,9010299
2025-02-21 18:30:00+00:00,599.9099731445312,599.9099731445312,603.2249755859375,599.6500244140625,602.14501953125,8451982
2025-02-21 19:30:00+00:00,600.5599975585938,600.5599975585938,600.6599731445312,599.469970703125,599.909912109375,9297221
2025-02-21 20:30:00+00:00,600.0,600.0,600.9099731445312,599.5,600.5800170898438,10643776
2025-02-24 14:30:00+00:00,597.9500122070312,597.9500122070312,603.030029296875,596.489990234375,602.02001953125,12094000
2025-02-24 15:30:00+00:00,600.09619140625,600.09619140625,600.3800048828125,596.75,597.9299926757812,5350735
2025-02-24 16:30:00+00:00,601.0399780273438,601.0399780273438,601.5800170898438,599.4019165039062,600.1300048828125,3482708
2025-02-24 17:30:00+00:00,601.4099731445312,601.4099731445312,601.8499755859375,600.530029296875,600.969970703125,2462190
2025-02-24 18:30:00+00:00,600.0700073242188,600.0700073242188,601.61328125,599.8400268554688,601.3900146484375,2795050
2025-02-24 19:30:00+00:00,599.0999755859375,599.0999755859375,600.6599731445312,598.9000244140625,600.0599975585938,5225686
2025-02-24 20:30:00+00:00,597.1900024414062,597.1900024414062,599.719970703125,596.6400146484375,599.1099853515625,10437558
2025-02-25 14:30:00+00:00,590.8499755859375,590.8499755859375,597.8900146484375,590.6699829101562,597.1500244140625,13879399
2025-02-25 15:30:00+00:00,590.8699951171875,590.8699951171875,593.4400024414062,590.5032958984375,590.75,9356406
2025-02-25 16:30:00+00:00,593.6799926757812,593.6799926757812,593.7999877929688,589.5599975585938,590.8499755859375,5524653
2025-02-25 17:30:00+00:00,593.7000122070312,593.7000122070312,596.1799926757812,593.4600219726562,593.6699829101562,4957928
2025-02-25 18:30:00+00:00,593.0700073242188,593.0700073242188,595.8699951171875,593.010009765625,593.7050170898438,4278380
2025-02-25 19:30:00+00:00,595.8900146484375,595.8900146484375,596.6400146484375,593.02001953125,593.3599853515625,6760481
2025-02-25 20:30:00+00:00,594.2100219726562,594.2100219726562,596.02001953125,593.5700073242188,595.9000244140625,7168919
2025-02-26 14:30:00+00:00,597.9400024414062,597.9400024414062,599.280029296875,595.0999755859375,595.9299926757812,8860755
2025-02-26 15:30:00+00:00,598.6500244140625,598.6500244140625,599.5800170898438,597.9500122070312,597.9749755859375,3650899
2025-02-26 16:30:00+00:00,598.5999755859375,598.5999755859375,599.4299926757812,597.6799926757812,598.6799926757812,3439355
2025-02-26 17:30:00+00:00,593.9249877929688,593.9249877929688,599.010009765625,593.8499755859375,598.67431640625,5114375
2025-02-26 18:30:00+00:00,593.3889770507812,593.3889770507812,594.5900268554688,591.8555908203125,593.864990234375,5992615
2025-02-26 19:30:00+00:00,593.5900268554688,593.5900268554688,594.6400146484375,592.4600219726562,593.3499755859375,4549029
2025-02-26 20:30:00+00:00,594.4299926757812,594.4299926757812,595.2899780273438,593.1400146484375,593.510986328125,6319956
2025-02-27 14:30:00+00:00,595.4500122070312,595.4500122070312,597.9199829101562,590.52001953125,596.8499755859375,15088225
2025-02-27 15:30:00+00:00,594.1212768554688,594.1212768554688,596.239990234375,593.219970703125,595.4500122070312,5194424
2025-02-27 16:30:00+00:00,593.9500122070312,593.9500122070312,594.9589233398438,591.4000244140625,594.1300048828125,4775184
2025-02-27 17:30:00+00:00,594.5900268554688,594.5900268554688,595.1599731445312,592.3699951171875,593.9600219726562,4070264
2025-02-27 18:30:00+00:00,590.7697143554688,590.7697143554688,594.9500122070312,590.6799926757812,594.6300048828125,3846817
2025-02-27 19:30:00+00:00,586.3099975585938,586.3099975585938,590.7999877929688,586.239990234375,590.781982421875,11600098
2025-02-27 20:30:00+00:00,585.0399780273438,585.0399780273438,587.5700073242188,584.6500244140625,586.3629760742188,15219445
2025-02-28 14:30:00+00:00,588.3599853515625,588.3599853515625,588.3800048828125,583.27001953125,585.5599975585938,15117569
2025-02-28 15:30:00+00:00,586.0599975585938,586.0599975585938,589.030029296875,586.0599975585938,588.3599853515625,6221129
2025-02-28 16:30:00+00:00,587.0250244140625,587.0250244140625,588.3400268554688,585.8300170898438,586.0700073242188,4068935
2025-02-28 17:30:00+00:00,584.719970703125,584.719970703125,587.1799926757812,582.4400024414062,587.0750122070312,10920815
2025-02-28 18:30:00+00:00,585.6699829101562,585.6699829101562,586.52001953125,583.531005859375,584.6900024414062,6524415
2025-02-28 19:30:00+00:00,589.614990234375,589.614990234375,589.6799926757812,585.25,585.669921875,8723241
2025-02-28 20:30:00+00:00,594.0700073242188,594.0700073242188,594.719970703125,587.9299926757812,589.6300048828125,20419239
2025-03-03 14:30:00+00:00,594.114990234375,594.114990234375,597.3400268554688,590.7100219726562,596.1799926757812,12420202
2025-03-03 15:30:00+00:00,592.4000244140625,592.4000244140625,595.125,592.219970703125,594.0900268554688,5858061
2025-03-03 16:30:00+00:00,593.8099975585938,593.8099975585938,594.1500244140625,591.1699829101562,592.4299926757812,3921893
2025-03-03 17:30:00+00:00,588.0902709960938,588.0902709960938,594.219970703125,587.8699951171875,593.7999877929688,4977410
2025-03-03 18:30:00+00:00,588.4949951171875,588.4949951171875,590.22998046875,587.47998046875,588.114990234375,6869116
2025-03-03 19:30:00+00:00,581.2100219726562,581.2100219726562,590.6500244140625,580.8300170898438,588.489990234375,15861758
2025-03-03 20:30:00+00:00,583.969970703125,583.969970703125,584.1099853515625,579.9000244140625,581.1900024414062,14072787
2025-03-04 14:30:00+00:00,574.510009765625,574.510009765625,580.2100219726562,572.25,579.4400024414062,22625018
2025-03-04 15:30:00+00:00,572.9600830078125,572.9600830078125,576.0999755859375,572.2999877929688,574.52001953125,12480256
2025-03-04 16:30:00+00:00,577.8599853515625,577.8599853515625,578.5700073242188,572.9199829101562,572.989990234375,9243884
2025-03-04 17:30:00+00:00,577.5399780273438,577.5399780273438,580.069580078125,575.9299926757812,577.8499755859375,8341571
2025-03-04 18:30:00+00:00,581.4000244140625,581.4000244140625,582.9290161132812,576.969970703125,577.47998046875,8597223
2025-03-04 19:30:00+00:00,583.8400268554688,583.8400268554688,585.3900146484375,580.7999877929688,581.4199829101562,9865622
2025-03-04 20:30:00+00:00,576.8800048828125,576.8800048828125,584.030029296875,574.6900024414062,582.8599853515625,20058176
2025-03-05 14:30:00+00:00,575.8914794921875,575.8914794921875,579.6400146484375,575.0,576.6900024414062,15257741
2025-03-05 15:30:00+00:00,574.8499755859375,574.8499755859375,578.3499755859375,573.7999877929688,575.9199829101562,6353737
2025-03-05 16:30:00+00:00,578.7000122070312,578.7000122070312,578.7899780273438,573.0795288085938,574.8400268554688,8194349
2025-03-05 17:30:00+00:00,579.22998046875,579.22998046875,581.1599731445312,577.739990234375,578.6900024414062,7608064
2025-03-05 18:30:00+00:00,582.7999877929688,582.7999877929688,584.3400268554688,577.9099731445312,579.27001953125,9837523
2025-03-05 19:30:00+00:00,584.1300048828125,584.1300048828125,584.8800048828125,581.97998046875,582.7999877929688,7027388
2025-03-05 20:30:00+00:00,583.030029296875,583.030029296875,584.1599731445312,581.3900146484375,584.0999755859375,9582648
2025-03-06 14:30:00+00:00,578.4609985351562,578.4609985351562,578.7100219726562,573.4500122070312,575.47998046875,14413449
2025-03-06 15:30:00+00:00,578.489990234375,578.489990234375,580.173583984375,577.1099853515625,578.4600219726562,6153196
2025-03-06 16:30:00+00:00,572.5499877929688,572.5499877929688,580.0700073242188,572.0,578.469970703125,9432081
2025-03-06 17:30:00+00:00,572.530029296875,572.530029296875,574.1599731445312,571.0399780273438,572.5599975585938,8178039
2025-03-06 18:30:00+00:00,570.6387939453125,570.6387939453125,573.1500244140625,570.1199951171875,572.8099975585938,7575935
2025-03-06 19:30:00+00:00,572.989990234375,572.989990234375,574.9299926757812,570.1199951171875,570.5999755859375,11729220
2025-03-06 20:30:00+00:00,572.8200073242188,572.8200073242188,574.27001953125,571.5700073242188,573.0131225585938,9935019
2025-03-07 14:30:00+00:00,572.3599853515625,572.3599853515625,576.06787109375,570.7999877929688,570.9000244140625,13963709
2025-03-07 15:30:00+00:00,567.6300048828125,567.6300048828125,573.0,567.3699951171875,572.3499755859375,12712960
2025-03-07 16:30:00+00:00,568.0800170898438,568.0800170898438,568.6694946289062,565.6300048828125,567.4000244140625,11840865
2025-03-07 17:30:00+00:00,572.6268920898438,572.6268920898438,574.2899780273438,567.4400024414062,568.0599975585938,10904804
2025-03-07 18:30:00+00:00,576.5750122070312,576.5750122070312,577.3099975585938,572.2899780273438,572.6599731445312,9110239
2025-03-07 19:30:00+00:00,575.9796142578125,575.9796142578125,577.1400146484375,574.6199951171875,576.6599731445312,7150535
2025-03-07 20:30:00+00:00,575.8599853515625,575.8599853515625,577.3900146484375,572.8099975585938,575.9400024414062,9123780
2025-03-10 13:30:00+00:00,565.5150146484375,565.5150146484375,569.5399780273438,565.173095703125,567.5900268554688,13921223
2025-03-10 14:30:00+00:00,565.1300048828125,565.1300048828125,566.0499877929688,563.0599975585938,565.530029296875,12764160
2025-03-10 15:30:00+00:00,563.77001953125,563.77001953125,566.6199951171875,562.4500122070312,565.125,9541096
2025-03-10 16:30:00+00:00,561.8400268554688,561.8400268554688,565.1099853515625,561.0999755859375,563.780029296875,6376729
2025-03-10 17:30:00+00:00,559.8200073242188,559.8200073242188,561.969970703125,559.4199829101562,561.8800048828125,9891068
2025-03-10 18:30:00+00:00,559.6699829101562,559.6699829101562,561.2899780273438,555.5900268554688,559.8200073242188,14945004
2025-03-10 19:30:00+00:00,560.75,560.75,562.22998046875,559.0599975585938,559.719970703125,15153133
2025-03-11 13:30:00+00:00,555.9857788085938,555.9857788085938,562.1199951171875,555.6500244140625,559.4000244140625,16719508
2025-03-11 14:30:00+00:00,557.1699829101562,557.1699829101562,558.8599853515625,554.0499877929688,555.9500122070312,11042337
2025-03-11 15:30:00+00:00,555.8099975585938,555.8099975585938,559.97998046875,554.75,557.469970703125,6477053
2025-03-11 16:30:00+00:00,552.2000122070312,552.2000122070312,556.9299926757812,552.0399780273438,555.8499755859375,8660748
2025-03-11 17:30:00+00:00,558.4400024414062,558.4400024414062,559.3200073242188,552.02001953125,552.1599731445312,9387752
2025-03-11 18:30:00+00:00,559.5700073242188,559.5700073242188,564.02001953125,557.3400268554688,558.4099731445312,13594188
2025-03-11 19:30:00+00:00,556.1199951171875,556.1199951171875,560.3200073242188,556.010009765625,559.3300170898438,10711012
2025-03-12 13:30:00+00:00,559.010009765625,559.010009765625,563.1099853515625,557.97998046875,562.1699829101562,22055937
2025-03-12 14:30:00+00:00,556.9000244140625,556.9000244140625,559.27001953125,553.6900024414062,559.0700073242188,9103710
2025-03-12 15:30:00+00:00,560.27001953125,560.27001953125,560.8599853515625,556.5750122070312,556.9400024414062,6115976
2025-03-12 16:30:00+00:00,561.4199829101562,561.4199829101562,561.4600219726562,558.6599731445312,560.3099975585938,5283900
2025-03-12 17:30:00+00:00,560.2000122070312,560.2000122070312,561.780029296875,557.8099975585938,561.489990234375,4715748
2025-03-12 18:30:00+00:00,559.6400146484375,559.6400146484375,561.9000244140625,559.030029296875,560.2100219726562,5325725
2025-03-12 19:30:00+00:00,558.9199829101562,558.9199829101562,560.2899780273438,558.1699829101562,559.6400146484375,8778620
2025-03-13 13:30:00+00:00,557.114990234375,557.114990234375,559.10498046875,554.4500122070312,558.489990234375,10489523
2025-03-13 14:30:00+00:00,554.28369140625,554.28369140625,558.3699951171875,554.1400146484375,557.1300048828125,5439447
2025-03-13 15:30:00+00:00,552.5700073242188,552.5700073242188,555.1599731445312,552.27001953125,554.25,7945874
2025-03-13 16:30:00+00:00,551.1599731445312,551.1599731445312,554.576171875,550.3599853515625,552.5900268554688,7368763
2025-03-13 17:30:00+00:00,553.0599975585938,553.0599975585938,553.25,549.6799926757812,551.1099853515625,7307538
2025-03-13 18:30:00+00:00,551.469970703125,551.469970703125,554.6199951171875,550.9000244140625,553.0700073242188,9084591
2025-03-13 19:30:00+00:00,551.52001953125,551.52001953125,552.0599975585938,550.1599731445312,551.47998046875,11161916
2025-03-14 13:30:00+00:00,557.0050048828125,557.0050048828125,559.6900024414062,555.5,556.1099853515625,12784487
2025-03-14 14:30:00+00:00,561.0499877929688,561.0499877929688,561.510009765625,556.8800048828125,556.9949951171875,5735503
2025-03-14 15:30:00+00:00,560.219970703125,560.219970703125,562.4299926757812,560.0200805664062,561.0599975585938,5833254
2025-03-14 16:30:00+00:00,561.4500122070312,561.4500122070312,562.7999877929688,560.0499877929688,560.2396850585938,6706421
2025-03-14 17:30:00+00:00,560.6900024414062,560.6900024414062,561.9500122070312,560.22998046875,561.4500122070312,5798420
2025-03-14 18:30:00+00:00,561.7999877929688,561.7999877929688,562.75,560.6832275390625,560.6900024414062,6054435
2025-03-14 19:30:00+00:00,562.7899780273438,562.7899780273438,563.8300170898438,561.3699951171875,561.8099975585938,11882067
2025-03-17 13:30:00+00:00,564.6400146484375,564.6400146484375,566.3599853515625,562.3499755859375,562.7899780273438,9896291
2025-03-17 14:30:00+00:00,564.1500244140625,564.1500244140625,565.6900024414062,563.5,564.6300048828125,4628015
2025-03-17 15:30:00+00:00,563.8499145507812,563.8499145507812,565.27001953125,562.7999877929688,564.1300048828125,3705833
2025-03-17 16:30:00+00:00,565.8099975585938,565.8099975585938,566.0,563.4503173828125,563.8400268554688,3074926
2025-03-17 17:30:00+00:00,568.6524047851562,568.6524047851562,568.9089965820312,565.6099853515625,565.8200073242188,6119515
2025-03-17 18:30:00+00:00,569.0449829101562,569.0449829101562,569.7100219726562,568.3800048828125,568.655029296875,6195616
2025-03-17 19:30:00+00:00,567.02001953125,567.02001953125,569.2999877929688,566.8200073242188,569.239990234375,8342110
2025-03-18 13:30:00+00:00,561.3060302734375,561.3060302734375,565.02001953125,560.1500244140625,564.7999877929688,11673126
2025-03-18 14:30:00+00:00,559.969970703125,559.969970703125,562.0700073242188,559.3400268554688,561.2899780273438,5854836
2025-03-18 15:30:00+00:00,561.677978515625,561.677978515625,561.6799926757812,559.0599975585938,559.9400024414062,5825731
2025-03-18 16:30:00+00:00,560.5599975585938,560.5599975585938,561.8099975585938,559.219970703125,561.6599731445312,5421128
2025-03-18 17:30:00+00:00,560.47998046875,560.47998046875,561.5587158203125,559.72998046875,560.5700073242188,3913577
2025-03-18 18:30:00+00:00,561.1099853515625,561.1099853515625,562.2150268554688,560.4099731445312,560.489990234375,6055135
2025-03-18 19:30:00+00:00,561.0599975585938,561.0599975585938,561.4500122070312,559.8400268554688,561.1199951171875,7981402
2025-03-19 13:30:00+00:00,564.47998046875,564.47998046875,565.3800048828125,561.6300048828125,562.8300170898438,6935823
2025-03-19 14:30:00+00:00,564.5700073242188,564.5700073242188,564.869873046875,563.3009033203125,564.5,5193666
2025-03-19 15:30:00+00:00,565.559814453125,565.559814453125,566.2899780273438,564.3400268554688,564.5700073242188,4283273
2025-03-19 16:30:00+00:00,563.3499755859375,563.3499755859375,565.6500244140625,563.280029296875,565.3499755859375,3223434
2025-03-19 17:30:00+00:00,564.594970703125,564.594970703125,565.8800048828125,562.0,563.3800048828125,6164404
2025-03-19 18:30:00+00:00,567.2301025390625,567.2301025390625,570.9500122070312,564.5700073242188,564.5700073242188,13347746
2025-03-19 19:30:00+00:00,567.02001953125,567.02001953125,569.3800048828125,566.6799926757812,567.2000122070312,10896885
2025-03-20 13:30:00+00:00,569.47998046875,569.47998046875,570.0499877929688,562.6011962890625,563.3300170898438,11325273
2025-03-20 14:30:00+00:00,568.9400024414062,568.9400024414062,570.5700073242188,568.7000122070312,569.489990234375,5612563
2025-03-20 15:30:00+00:00,566.239990234375,566.239990234375,569.47998046875,565.9299926757812,568.9400024414062,6088300
2025-03-20 16:30:00+00:00,564.7493286132812,564.7493286132812,567.2100219726562,564.7000122070312,566.22998046875,4836846
2025-03-20 17:30:00+00:00,564.1199951171875,564.1199951171875,566.5,564.0399780273438,564.75,6153526
2025-03-20 18:30:00+00:00,564.6699829101562,564.6699829101562,566.3187255859375,563.7703247070312,564.1199951171875,7615044
2025-03-20 19:30:00+00:00,565.6900024414062,565.6900024414062,566.6799926757812,564.6699829101562,564.6699829101562,9145990
2025-03-21 13:30:00+00:00,559.8800048828125,559.8800048828125,560.4000244140625,558.030029296875,559.280029296875,15850302
2025-03-21 14:30:00+00:00,559.8300170898438,559.8300170898438,561.8099975585938,559.0399780273438,559.9000244140625,14326472
2025-03-21 15:30:00+00:00,562.3626098632812,562.3626098632812,562.6900024414062,558.760009765625,559.8300170898438,7309201
2025-03-21 16:30:00+00:00,562.0700073242188,562.0700073242188,563.6849975585938,561.760009765625,562.3800048828125,4554857
2025-03-21 17:30:00+00:00,562.1099853515625,562.1099853515625,563.9299926757812,561.52001953125,562.0999755859375,5352097
2025-03-21 18:30:00+00:00,561.989990234375,561.989990234375,563.2899780273438,561.47998046875,562.1199951171875,5053010
2025-03-21 19:30:00+00:00,564.1900024414062,564.1900024414062,564.8900146484375,561.7301025390625,561.969970703125,12998348
2025-03-24 13:30:00+00:00,573.1300048828125,573.1300048828125,573.3400268554688,570.2000122070312,570.7999877929688,11935239
2025-03-24 14:30:00+00:00,573.7100219726562,573.7100219726562,573.989990234375,572.6799926757812,573.1500244140625,5127177
2025-03-24 15:30:00+00:00,573.25,573.25,574.3900146484375,573.1400146484375,573.719970703125,4519475
2025-03-24 16:30:00+00:00,573.0499877929688,573.0499877929688,573.5800170898438,572.4500122070312,573.260009765625,4215444
2025-03-24 17:30:00+00:00,572.405029296875,572.405029296875,573.375,572.0499877929688,573.0499877929688,4375282
2025-03-24 18:30:00+00:00,573.9500122070312,573.9500122070312,574.2100219726562,572.07470703125,572.4000244140625,7088584
2025-03-24 19:30:00+00:00,574.02001953125,574.02001953125,575.1500244140625,573.8400268554688,573.8599853515625,9435043
2025-03-25 13:30:00+00:00,575.7999877929688,575.7999877929688,575.8099975585938,573.9400024414062,575.2999877929688,7718246
2025-03-25 14:30:00+00:00,575.6900024414062,575.6900024414062,576.4099731445312,575.3699951171875,575.7999877929688,4948275
2025-03-25 15:30:00+00:00,574.5399169921875,574.5399169921875,575.760009765625,574.4000244140625,575.7000122070312,3396117
2025-03-25 16:30:00+00:00,574.1799926757812,574.1799926757812,575.5399780273438,574.02001953125,574.530029296875,2861597
2025-03-25 17:30:00+00:00,574.4099731445312,574.4099731445312,574.9498901367188,573.7999877929688,574.1900024414062,3931548
2025-03-25 18:30:00+00:00,574.1099853515625,574.1099853515625,574.6099853515625,573.6900024414062,574.4199829101562,4503362
2025-03-25 19:30:00+00:00,575.3499755859375,575.3499755859375,575.5999755859375,573.8699951171875,574.1099853515625,5892220
2025-03-26 13:30:00+00:00,573.375,573.375,576.3300170898438,572.4860229492188,575.1900024414062,7808006
2025-03-26 14:30:00+00:00,572.3400268554688,572.3400268554688,573.8400268554688,571.9500122070312,573.3699951171875,4534365
2025-03-26 15:30:00+00:00,571.0700073242188,571.0700073242188,572.7899780273438,570.1199951171875,572.3150024414062,5202833
2025-03-26 16:30:00+00:00,568.9500122070312,568.9500122070312,571.3900146484375,568.780029296875,571.0700073242188,4498548
2025-03-26 17:30:00+00:00,569.2406005859375,569.2406005859375,569.489990234375,567.9400024414062,568.9650268554688,5255436
2025-03-26 18:30:00+00:00,567.7000122070312,567.7000122070312,569.47998046875,567.1900024414062,569.219970703125,6319356
2025-03-26 19:30:00+00:00,568.75,568.75,569.5800170898438,567.6099853515625,567.7100219726562,9513866
2025-03-27 13:30:00+00:00,569.52001953125,569.52001953125,569.5800170898438,564.9400024414062,567.1799926757812,9806384
2025-03-27 14:30:00+00:00,569.8599853515625,569.8599853515625,570.9000244140625,569.25,569.52001953125,4894428
2025-03-27 15:30:00+00:00,568.64501953125,568.64501953125,569.9102172851562,567.7899780273438,569.8800048828125,4060587
2025-03-27 16:30:00+00:00,566.760009765625,566.760009765625,569.2999877929688,566.3800048828125,568.6500244140625,3832902
